"","Plot.Identifier","Plant.Common.Name","Plant.Order","Plant.Family","Plant.Genus","Plant.Species","Insect.Common.Name","Insect.Order","Insect.Family","Insect.Genus","Insect.Species","Notes","iNat.Link","Second.iNat.link","Park.Name","Month","Year","Insect_ID","Plant_ID","Interaction.ID","Habitat.Type","Habitat.Category","Park.Type","subfamily","superfamily"
"548","CB-33","Largeflower Mexican Clover","Gentianales","Rubiaceae","Richardia","grandiflora","White Peacock","Lepidoptera","Nymphalidae","Anartia","jatrophae","","","","CB Smith","December",2025,"Anartia jatrophae","Richardia grandiflora","Richardia grandiflora | Anartia jatrophae","Open Grassy","Open Human Disturbed","High human modification",NA,NA
"549","CB-33","Diacrodon compressus","Gentianales","Rubiaceae","Diacrodon","compressus","White Peacock","Lepidoptera","Nymphalidae","Anartia","jatrophae","","","","CB Smith","December",2025,"Anartia jatrophae","Diacrodon compressus","Diacrodon compressus | Anartia jatrophae","Open Grassy","Open Human Disturbed","High human modification",NA,NA
"550","CB-33","Diacrodon compressus","Gentianales","Rubiaceae","Diacrodon","compressus","Phaon Crescent ","Lepidoptera","Nymphalidae","Phyciodes","phaon","","","","CB Smith","December",2025,"Phyciodes phaon","Diacrodon compressus","Diacrodon compressus | Phyciodes phaon","Open Grassy","Open Human Disturbed","High human modification",NA,NA
"551","CB-33","Largeflower Mexican Clover","Gentianales","Rubiaceae","Richardia","grandiflora","Western Honey Bee","Hymenoptera","Apidae","Apis","mellifera","","","","CB Smith","December",2025,"Apis mellifera","Richardia grandiflora","Richardia grandiflora | Apis mellifera","Open Grassy","Open Human Disturbed","High human modification","","Apoidea"
"552","CB-33","Largeflower Mexican Clover","Gentianales","Rubiaceae","Richardia","grandiflora","Orange-spotted Flower Moth","Lepidoptera","Crambidae","Syngamia","florella","","","","CB Smith","December",2025,"Syngamia florella","Richardia grandiflora","Richardia grandiflora | Syngamia florella","Open Grassy","Open Human Disturbed","High human modification",NA,NA
"553","CB-34","Diacrodon compressus","Gentianales","Rubiaceae","Diacrodon","compressus","Western Honey Bee","Hymenoptera","Apidae","Apis","mellifera","","","","CB Smith","December",2025,"Apis mellifera","Diacrodon compressus","Diacrodon compressus | Apis mellifera","Open Grassy","Open Human Disturbed","High human modification","","Apoidea"
"554","CB-34","Sidebeak Pencilflower","Fabales","Fabaceae","Stylosanthes","biflora","Tropical Checkered-Skipper","Lepidoptera","Hesperiidae","Burnsius","oileus","","","","CB Smith","December",2025,"Burnsius oileus","Stylosanthes biflora","Stylosanthes biflora | Burnsius oileus","Open Grassy","Open Human Disturbed","High human modification",NA,NA
"555","CB-34","Diacrodon compressus","Gentianales","Rubiaceae","Diacrodon","compressus","Orange-spotted Flower Moth","Lepidoptera","Crambidae","Syngamia","florella","","","","CB Smith","December",2025,"Syngamia florella","Diacrodon compressus","Diacrodon compressus | Syngamia florella","Open Grassy","Open Human Disturbed","High human modification",NA,NA
"556","CB-34","Largeflower Mexican Clover","Gentianales","Rubiaceae","Richardia","grandiflora","Western Honey Bee","Hymenoptera","Apidae","Apis","mellifera","","","","CB Smith","December",2025,"Apis mellifera","Richardia grandiflora","Richardia grandiflora | Apis mellifera","Open Grassy","Open Human Disturbed","High human modification","","Apoidea"
"557","CB-35","Largeflower Mexican Clover","Gentianales","Rubiaceae","Richardia","grandiflora","Western Honey Bee","Hymenoptera","Apidae","Apis","mellifera","","","","CB Smith","December",2025,"Apis mellifera","Richardia grandiflora","Richardia grandiflora | Apis mellifera","Open Grassy","Open Human Disturbed","High human modification","","Apoidea"
"558","CB-35","Largeflower Mexican Clover","Gentianales","Rubiaceae","Richardia","grandiflora","Fiery Skipper","Lepidoptera","Hesperiidae","Hylephila","phyleus","","","","CB Smith","December",2025,"Hylephila phyleus","Richardia grandiflora","Richardia grandiflora | Hylephila phyleus","Open Grassy","Open Human Disturbed","High human modification",NA,NA
"559","CB-35","Diacrodon compressus","Gentianales","Rubiaceae","Diacrodon","compressus","Western Honey Bee","Hymenoptera","Apidae","Apis","mellifera","","","","CB Smith","December",2025,"Apis mellifera","Diacrodon compressus","Diacrodon compressus | Apis mellifera","Open Grassy","Open Human Disturbed","High human modification","","Apoidea"
"560","CB-35","Diacrodon compressus","Gentianales","Rubiaceae","Diacrodon","compressus","White Peacock","Lepidoptera","Nymphalidae","Anartia","jatrophae","","","","CB Smith","December",2025,"Anartia jatrophae","Diacrodon compressus","Diacrodon compressus | Anartia jatrophae","Open Grassy","Open Human Disturbed","High human modification",NA,NA
"561","CB-35","Largeflower Mexican Clover","Gentianales","Rubiaceae","Richardia","grandiflora","Phaon Crescent ","Lepidoptera","Nymphalidae","Phyciodes","phaon","","","","CB Smith","December",2025,"Phyciodes phaon","Richardia grandiflora","Richardia grandiflora | Phyciodes phaon","Open Grassy","Open Human Disturbed","High human modification",NA,NA
"562","CB-35","Largeflower Mexican Clover","Gentianales","Rubiaceae","Richardia","grandiflora","Ceraunus Blue","Lepidoptera","Lycaenidae","Hemiargus","ceraunus","","","","CB Smith","December",2025,"Hemiargus ceraunus","Richardia grandiflora","Richardia grandiflora | Hemiargus ceraunus","Open Grassy","Open Human Disturbed","High human modification",NA,NA
"563","CB-35","Diacrodon compressus","Gentianales","Rubiaceae","Diacrodon","compressus","Ceraunus Blue","Lepidoptera","Lycaenidae","Hemiargus","ceraunus","","","","CB Smith","December",2025,"Hemiargus ceraunus","Diacrodon compressus","Diacrodon compressus | Hemiargus ceraunus","Open Grassy","Open Human Disturbed","High human modification",NA,NA
"564","CB-36","Diacrodon compressus","Gentianales","Rubiaceae","Diacrodon","compressus","Western Honey Bee","Hymenoptera","Apidae","Apis","mellifera","","","","CB Smith","December",2025,"Apis mellifera","Diacrodon compressus","Diacrodon compressus | Apis mellifera","Open Grassy","Open Human Disturbed","High human modification","","Apoidea"
"565","VV-33","Diacrodon compressus","Gentianales","Rubiaceae","Diacrodon","compressus","Western Honey Bee","Hymenoptera","Apidae","Apis","mellifera","","","","Vista View","December",2025,"Apis mellifera","Diacrodon compressus","Diacrodon compressus | Apis mellifera","Open Grassy","Open Human Disturbed","High human modification","","Apoidea"
"566","VV-33","Largeflower Mexican Clover","Gentianales","Rubiaceae","Richardia","grandiflora","Western Honey Bee","Hymenoptera","Apidae","Apis","mellifera","","","","Vista View","December",2025,"Apis mellifera","Richardia grandiflora","Richardia grandiflora | Apis mellifera","Open Grassy","Open Human Disturbed","High human modification","","Apoidea"
"567","VV-34","Largeflower Mexican Clover","Gentianales","Rubiaceae","Richardia","grandiflora","Western Honey Bee","Hymenoptera","Apidae","Apis","mellifera","","","","Vista View","December",2025,"Apis mellifera","Richardia grandiflora","Richardia grandiflora | Apis mellifera","Open Grassy","Open Human Disturbed","High human modification","","Apoidea"
"568","VV-36","Diacrodon compressus","Gentianales","Rubiaceae","Diacrodon","compressus","Western Honey Bee","Hymenoptera","Apidae","Apis","mellifera","","","","Vista View","December",2025,"Apis mellifera","Diacrodon compressus","Diacrodon compressus | Apis mellifera","Open Grassy","Open Human Disturbed","High human modification","","Apoidea"
"569","VV-36","Largeflower Mexican Clover","Gentianales","Rubiaceae","Richardia","grandiflora","Western Honey Bee","Hymenoptera","Apidae","Apis","mellifera","","","","Vista View","December",2025,"Apis mellifera","Richardia grandiflora","Richardia grandiflora | Apis mellifera","Open Grassy","Open Human Disturbed","High human modification","","Apoidea"
"570","MT-27","American Beautyberry","Lamiales","Lamiaceae","Callicarpa","americana","Western Honey Bee","Hymenoptera","Apidae","Apis","mellifera","","","","Military Trail","December",2025,"Apis mellifera","Callicarpa americana","Callicarpa americana | Apis mellifera","Disturbed Edge","Open Human Disturbed","Low human modification","","Apoidea"
"571","HK-25","White Beggarticks","Asterales","Rubiaceae","Bidens","alba","Orange-spotted Flower Moth","Lepidoptera","Crambidae","Syngamia","florella","","","","Helene Klein","December",2025,"Syngamia florella","Bidens alba","Bidens alba | Syngamia florella","Pine Flatwoods","Flatwoods","Low human modification",NA,NA
"572","QW-37","Diacrodon compressus","Gentianales","Rubiaceae","Diacrodon","compressus","Western Honey Bee","Hymenoptera","Apidae","Apis","mellifera","","","","Quiet Waters","December",2025,"Apis mellifera","Diacrodon compressus","Diacrodon compressus | Apis mellifera","Open Grassy","Open Human Disturbed","High human modification","","Apoidea"
"573","QW-37","Largeflower Mexican Clover","Gentianales","Rubiaceae","Richardia","grandiflora","Western Honey Bee","Hymenoptera","Apidae","Apis","mellifera","","","","Quiet Waters","December",2025,"Apis mellifera","Richardia grandiflora","Richardia grandiflora | Apis mellifera","Open Grassy","Open Human Disturbed","High human modification","","Apoidea"
"574","QW-37","Trailing Daisy","Asterales","Asteraceae","Sphagneticola","trilobata","White Peacock","Lepidoptera","Nymphalidae","Anartia","jatrophae","","","","Quiet Waters","December",2025,"Anartia jatrophae","Sphagneticola trilobata","Sphagneticola trilobata | Anartia jatrophae","Open Grassy","Open Human Disturbed","High human modification",NA,NA
"575","QW-37","Caribbean Stylo","Fabales","Fabaceae","Stylosanthes","hamata","Ceraunus Blue","Lepidoptera","Lycaenidae","Hemiargus","ceraunus","","","","Quiet Waters","December",2025,"Hemiargus ceraunus","Stylosanthes hamata","Stylosanthes hamata | Hemiargus ceraunus","Open Grassy","Open Human Disturbed","High human modification",NA,NA
"576","QW-38","Largeflower Mexican Clover","Gentianales","Rubiaceae","Richardia","grandiflora","Three-spotted Skipper","Lepidoptera","Hesperiidae","Cymaenes","tripunctus","check id on iNat","https://www.inaturalist.org/observations/329625326","","Quiet Waters","December",2025,"Cymaenes tripunctus","Richardia grandiflora","Richardia grandiflora | Cymaenes tripunctus","Open Grassy","Open Human Disturbed","High human modification",NA,NA
"577","QW-38","Largeflower Mexican Clover","Gentianales","Rubiaceae","Richardia","grandiflora","Dorantes Longtail","Lepidoptera","Hesperiidae","Cecropterus","dorantes","","","","Quiet Waters","December",2025,"Cecropterus dorantes","Richardia grandiflora","Richardia grandiflora | Cecropterus dorantes","Open Grassy","Open Human Disturbed","High human modification",NA,NA
"578","QW-38","Largeflower Mexican Clover","Gentianales","Rubiaceae","Richardia","grandiflora","Tropical Checkered-Skipper","Lepidoptera","Hesperiidae","Burnsius","oileus","","","","Quiet Waters","December",2025,"Burnsius oileus","Richardia grandiflora","Richardia grandiflora | Burnsius oileus","Open Grassy","Open Human Disturbed","High human modification",NA,NA
"579","QW-38","Diacrodon compressus","Gentianales","Rubiaceae","Diacrodon","compressus","Cassius Blue","Lepidoptera","Lycaenidae","Leptotes","cassius","","","","Quiet Waters","December",2025,"Leptotes cassius","Diacrodon compressus","Diacrodon compressus | Leptotes cassius","Open Grassy","Open Human Disturbed","High human modification",NA,NA
"580","QW-38","Largeflower Mexican Clover","Gentianales","Rubiaceae","Richardia","grandiflora","Western Honey Bee","Hymenoptera","Apidae","Apis","mellifera","","","","Quiet Waters","December",2025,"Apis mellifera","Richardia grandiflora","Richardia grandiflora | Apis mellifera","Open Grassy","Open Human Disturbed","High human modification","","Apoidea"
"581","QW-38","Diacrodon compressus","Gentianales","Rubiaceae","Diacrodon","compressus","Western Honey Bee","Hymenoptera","Apidae","Apis","mellifera","","","","Quiet Waters","December",2025,"Apis mellifera","Diacrodon compressus","Diacrodon compressus | Apis mellifera","Open Grassy","Open Human Disturbed","High human modification","","Apoidea"
"582","QW-38","Common Fanpetals","Malvales","Malvaceae","Sida","ulmifolia","Tropical Checkered-Skipper","Lepidoptera","Hesperiidae","Burnsius","oileus","","","","Quiet Waters","December",2025,"Burnsius oileus","Sida ulmifolia","Sida ulmifolia | Burnsius oileus","Open Grassy","Open Human Disturbed","High human modification",NA,NA
"583","QW-38","Largeflower Mexican Clover","Gentianales","Rubiaceae","Richardia","grandiflora","Brown-winged Striped Sweat Bee","Hymenoptera","Halictidae","Agapostemon","splendens","check id on iNat","https://www.inaturalist.org/observations/329625338","","Quiet Waters","December",2025,"Agapostemon splendens","Richardia grandiflora","Richardia grandiflora | Agapostemon splendens","Open Grassy","Open Human Disturbed","High human modification","","Apoidea"
"584","QW-39","White Beggarticks","Asterales","Rubiaceae","Bidens","alba","Western Honey Bee","Hymenoptera","Apidae","Apis","mellifera","","","","Quiet Waters","December",2025,"Apis mellifera","Bidens alba","Bidens alba | Apis mellifera","Open Grassy","Open Human Disturbed","High human modification","","Apoidea"
"585","QW-39","Largeflower Mexican Clover","Gentianales","Rubiaceae","Richardia","grandiflora","Western Honey Bee","Hymenoptera","Apidae","Apis","mellifera","","","","Quiet Waters","December",2025,"Apis mellifera","Richardia grandiflora","Richardia grandiflora | Apis mellifera","Open Grassy","Open Human Disturbed","High human modification","","Apoidea"
"586","QW-39","Shrubby False Buttonweed","Gentianales","Rubiaceae","Spermacoce","verticillata","Western Honey Bee","Hymenoptera","Apidae","Apis","mellifera","","","","Quiet Waters","December",2025,"Apis mellifera","Spermacoce verticillata","Spermacoce verticillata | Apis mellifera","Open Grassy","Open Human Disturbed","High human modification","","Apoidea"
"587","QW-39","Diacrodon compressus","Gentianales","Rubiaceae","Diacrodon","compressus","Western Honey Bee","Hymenoptera","Apidae","Apis","mellifera","","","","Quiet Waters","December",2025,"Apis mellifera","Diacrodon compressus","Diacrodon compressus | Apis mellifera","Open Grassy","Open Human Disturbed","High human modification","","Apoidea"
"588","QW-39","Diacrodon compressus","Gentianales","Rubiaceae","Diacrodon","compressus","White Peacock","Lepidoptera","Nymphalidae","Anartia","jatrophae","","","","Quiet Waters","December",2025,"Anartia jatrophae","Diacrodon compressus","Diacrodon compressus | Anartia jatrophae","Open Grassy","Open Human Disturbed","High human modification",NA,NA
"589","QW-39","White Beggarticks","Asterales","Rubiaceae","Bidens","alba","White Peacock","Lepidoptera","Nymphalidae","Anartia","jatrophae","","","","Quiet Waters","December",2025,"Anartia jatrophae","Bidens alba","Bidens alba | Anartia jatrophae","Open Grassy","Open Human Disturbed","High human modification",NA,NA
"590","QW-39","Diacrodon compressus","Gentianales","Rubiaceae","Diacrodon","compressus","Orange-spotted Flower Moth","Lepidoptera","Crambidae","Syngamia","florella","","","","Quiet Waters","December",2025,"Syngamia florella","Diacrodon compressus","Diacrodon compressus | Syngamia florella","Open Grassy","Open Human Disturbed","High human modification",NA,NA
"591","QW-39","Shrubby False Buttonweed","Gentianales","Rubiaceae","Spermacoce","verticillata","Orange-spotted Flower Moth","Lepidoptera","Crambidae","Syngamia","florella","","","","Quiet Waters","December",2025,"Syngamia florella","Spermacoce verticillata","Spermacoce verticillata | Syngamia florella","Open Grassy","Open Human Disturbed","High human modification",NA,NA
"592","QW-39","Largeflower Mexican Clover","Gentianales","Rubiaceae","Richardia","grandiflora","White Peacock","Lepidoptera","Nymphalidae","Anartia","jatrophae","","","","Quiet Waters","December",2025,"Anartia jatrophae","Richardia grandiflora","Richardia grandiflora | Anartia jatrophae","Open Grassy","Open Human Disturbed","High human modification",NA,NA
"593","QW-39","Diacrodon compressus","Gentianales","Rubiaceae","Diacrodon","compressus","Tropical Checkered-Skipper","Lepidoptera","Hesperiidae","Burnsius","oileus","","","","Quiet Waters","December",2025,"Burnsius oileus","Diacrodon compressus","Diacrodon compressus | Burnsius oileus","Open Grassy","Open Human Disturbed","High human modification",NA,NA
"594","QW-39","White Beggarticks","Asterales","Rubiaceae","Bidens","alba","Tropical Checkered-Skipper","Lepidoptera","Hesperiidae","Burnsius","oileus","","","","Quiet Waters","December",2025,"Burnsius oileus","Bidens alba","Bidens alba | Burnsius oileus","Open Grassy","Open Human Disturbed","High human modification",NA,NA
"595","QW-39","White Beggarticks","Asterales","Rubiaceae","Bidens","alba","Poey's Furrow Bee ","Hymenoptera","Halictidae","Halictus","poeyi","","","","Quiet Waters","December",2025,"Halictus poeyi","Bidens alba","Bidens alba | Halictus poeyi","Open Grassy","Open Human Disturbed","High human modification","","Apoidea"
"596","QW-39","Largeflower Mexican Clover","Gentianales","Rubiaceae","Richardia","grandiflora","Fiery Skipper","Lepidoptera","Hesperiidae","Hylephila","phyleus","","","","Quiet Waters","December",2025,"Hylephila phyleus","Richardia grandiflora","Richardia grandiflora | Hylephila phyleus","Open Grassy","Open Human Disturbed","High human modification",NA,NA
"597","QW-40","Largeflower Mexican Clover","Gentianales","Rubiaceae","Richardia","grandiflora","Western Honey Bee","Hymenoptera","Apidae","Apis","mellifera","","","","Quiet Waters","December",2025,"Apis mellifera","Richardia grandiflora","Richardia grandiflora | Apis mellifera","Open Grassy","Open Human Disturbed","High human modification","","Apoidea"
"598","QW-40","Diacrodon compressus","Gentianales","Rubiaceae","Diacrodon","compressus","Western Honey Bee","Hymenoptera","Apidae","Apis","mellifera","","","","Quiet Waters","December",2025,"Apis mellifera","Diacrodon compressus","Diacrodon compressus | Apis mellifera","Open Grassy","Open Human Disturbed","High human modification","","Apoidea"
"599","QW-40","Largeflower Mexican Clover","Gentianales","Rubiaceae","Richardia","grandiflora","Brown-winged Striped Sweat Bee","Hymenoptera","Halictidae","Agapostemon","splendens","check id on iNat","https://www.inaturalist.org/observations/329625372","","Quiet Waters","December",2025,"Agapostemon splendens","Richardia grandiflora","Richardia grandiflora | Agapostemon splendens","Open Grassy","Open Human Disturbed","High human modification","","Apoidea"
"600","QW-40","Diacrodon compressus","Gentianales","Rubiaceae","Diacrodon","compressus","Orange-spotted Flower Moth","Lepidoptera","Crambidae","Syngamia","florella","","","","Quiet Waters","December",2025,"Syngamia florella","Diacrodon compressus","Diacrodon compressus | Syngamia florella","Open Grassy","Open Human Disturbed","High human modification",NA,NA
"601","QW-40","Diacrodon compressus","Gentianales","Rubiaceae","Diacrodon","compressus","Brown-winged Striped Sweat Bee","Hymenoptera","Halictidae","Agapostemon","splendens","check id on iNat","https://www.inaturalist.org/observations/329625380","","Quiet Waters","December",2025,"Agapostemon splendens","Diacrodon compressus","Diacrodon compressus | Agapostemon splendens","Open Grassy","Open Human Disturbed","High human modification","","Apoidea"
"602","LK-26","White Beggarticks","Asterales","Rubiaceae","Bidens","alba","Western Honey Bee","Hymenoptera","Apidae","Apis","mellifera","","","","Long Key","December",2025,"Apis mellifera","Bidens alba","Bidens alba | Apis mellifera","Open Grassy","Open Human Disturbed","Low human modification","","Apoidea"
"603","LK-26","Shrubby False Buttonweed","Gentianales","Rubiaceae","Spermacoce","verticillata","Western Honey Bee","Hymenoptera","Apidae","Apis","mellifera","","","","Long Key","December",2025,"Apis mellifera","Spermacoce verticillata","Spermacoce verticillata | Apis mellifera","Open Grassy","Open Human Disturbed","Low human modification","","Apoidea"
"604","LK-26","White Beggarticks","Asterales","Rubiaceae","Bidens","alba","Phaon Crescent ","Lepidoptera","Nymphalidae","Phyciodes","phaon","","","","Long Key","December",2025,"Phyciodes phaon","Bidens alba","Bidens alba | Phyciodes phaon","Open Grassy","Open Human Disturbed","Low human modification",NA,NA
"605","LK-26","Shrubby False Buttonweed","Gentianales","Rubiaceae","Spermacoce","verticillata","Orange-spotted Flower Moth","Lepidoptera","Crambidae","Syngamia","florella","","","","Long Key","December",2025,"Syngamia florella","Spermacoce verticillata","Spermacoce verticillata | Syngamia florella","Open Grassy","Open Human Disturbed","Low human modification",NA,NA
"606","HS-26","Largeflower Mexican Clover","Gentianales","Rubiaceae","Richardia","grandiflora","Western Honey Bee","Hymenoptera","Apidae","Apis","mellifera","","","","Highlands Scrub","December",2025,"Apis mellifera","Richardia grandiflora","Richardia grandiflora | Apis mellifera","Disturbed Edge","Open Human Disturbed","Low human modification","","Apoidea"
"607","HS-26","Diacrodon compressus","Gentianales","Rubiaceae","Diacrodon","compressus","Western Honey Bee","Hymenoptera","Apidae","Apis","mellifera","","","","Highlands Scrub","December",2025,"Apis mellifera","Diacrodon compressus","Diacrodon compressus | Apis mellifera","Disturbed Edge","Open Human Disturbed","Low human modification","","Apoidea"
"608","MK-51","White Beggarticks","Asterales","Rubiaceae","Bidens","alba","Western Honey Bee","Hymenoptera","Apidae","Apis","mellifera","","","","Markham","January",2026,"Apis mellifera","Bidens alba","Bidens alba | Apis mellifera","Open Grassy","Open Human Disturbed","High human modification","","Apoidea"
"609","MK-51","White Beggarticks","Asterales","Rubiaceae","Bidens","alba","White Peacock","Lepidoptera","Nymphalidae","Anartia","jatrophae","","","","Markham","January",2026,"Anartia jatrophae","Bidens alba","Bidens alba | Anartia jatrophae","Open Grassy","Open Human Disturbed","High human modification",NA,NA
"610","MK-51","Shrubby False Buttonweed","Gentianales","Rubiaceae","Spermacoce","verticillata","Western Honey Bee","Hymenoptera","Apidae","Apis","mellifera","","","","Markham","January",2026,"Apis mellifera","Spermacoce verticillata","Spermacoce verticillata | Apis mellifera","Open Grassy","Open Human Disturbed","High human modification","","Apoidea"
"611","CB-37","Diacrodon compressus","Gentianales","Rubiaceae","Diacrodon","compressus","Western Honey Bee","Hymenoptera","Apidae","Apis","mellifera","","","","CB Smith","January",2026,"Apis mellifera","Diacrodon compressus","Diacrodon compressus | Apis mellifera","Open Grassy","Open Human Disturbed","High human modification","","Apoidea"
"612","CB-37","Shrubby False Buttonweed","Gentianales","Rubiaceae","Spermacoce","verticillata","Orange-spotted Flower Moth","Lepidoptera","Crambidae","Syngamia","florella","","","","CB Smith","January",2026,"Syngamia florella","Spermacoce verticillata","Spermacoce verticillata | Syngamia florella","Open Grassy","Open Human Disturbed","High human modification",NA,NA
"613","CB-37","Shrubby False Buttonweed","Gentianales","Rubiaceae","Spermacoce","verticillata","Western Honey Bee","Hymenoptera","Apidae","Apis","mellifera","","","","CB Smith","January",2026,"Apis mellifera","Spermacoce verticillata","Spermacoce verticillata | Apis mellifera","Open Grassy","Open Human Disturbed","High human modification","","Apoidea"
"614","CB-37","Largeflower Mexican Clover","Gentianales","Rubiaceae","Richardia","grandiflora","Western Honey Bee","Hymenoptera","Apidae","Apis","mellifera","","","","CB Smith","January",2026,"Apis mellifera","Richardia grandiflora","Richardia grandiflora | Apis mellifera","Open Grassy","Open Human Disturbed","High human modification","","Apoidea"
"615","CB-39","Largeflower Mexican Clover","Gentianales","Rubiaceae","Richardia","grandiflora","Western Honey Bee","Hymenoptera","Apidae","Apis","mellifera","","","","CB Smith","January",2026,"Apis mellifera","Richardia grandiflora","Richardia grandiflora | Apis mellifera","Open Grassy","Open Human Disturbed","High human modification","","Apoidea"
"616","CB-39","Shrubby False Buttonweed","Gentianales","Rubiaceae","Spermacoce","verticillata","Western Honey Bee","Hymenoptera","Apidae","Apis","mellifera","","","","CB Smith","January",2026,"Apis mellifera","Spermacoce verticillata","Spermacoce verticillata | Apis mellifera","Open Grassy","Open Human Disturbed","High human modification","","Apoidea"
"617","CB-39","Diacrodon compressus","Gentianales","Rubiaceae","Diacrodon","compressus","Western Honey Bee","Hymenoptera","Apidae","Apis","mellifera","","","","CB Smith","January",2026,"Apis mellifera","Diacrodon compressus","Diacrodon compressus | Apis mellifera","Open Grassy","Open Human Disturbed","High human modification","","Apoidea"
"618","QW-43","Diacrodon compressus","Gentianales","Rubiaceae","Diacrodon","compressus","Western Honey Bee","Hymenoptera","Apidae","Apis","mellifera","","","","Quiet Waters","January",2026,"Apis mellifera","Diacrodon compressus","Diacrodon compressus | Apis mellifera","Open Grassy","Open Human Disturbed","High human modification","","Apoidea"
"619","QW-43","Diacrodon compressus","Gentianales","Rubiaceae","Diacrodon","compressus","Orange-spotted Flower Moth","Lepidoptera","Crambidae","Syngamia","florella","","","","Quiet Waters","January",2026,"Syngamia florella","Diacrodon compressus","Diacrodon compressus | Syngamia florella","Open Grassy","Open Human Disturbed","High human modification",NA,NA
"620","QW-43","Diacrodon compressus","Gentianales","Rubiaceae","Diacrodon","compressus","Ceraunus Blue","Lepidoptera","Lycaenidae","Hemiargus","ceraunus","","","","Quiet Waters","January",2026,"Hemiargus ceraunus","Diacrodon compressus","Diacrodon compressus | Hemiargus ceraunus","Open Grassy","Open Human Disturbed","High human modification",NA,NA
"621","QW-43","Largeflower Mexican Clover","Gentianales","Rubiaceae","Richardia","grandiflora","Western Honey Bee","Hymenoptera","Apidae","Apis","mellifera","","","","Quiet Waters","January",2026,"Apis mellifera","Richardia grandiflora","Richardia grandiflora | Apis mellifera","Open Grassy","Open Human Disturbed","High human modification","","Apoidea"
"622","MT-28","Red Tasselflower","Asterales","Asteraceae","Emilia","fosbergii","Western Honey Bee","Hymenoptera","Apidae","Apis","mellifera","","","","Military Trail","January",2026,"Apis mellifera","Emilia fosbergii","Emilia fosbergii | Apis mellifera","Scrubby Flatwoods","Scrub","Low human modification","","Apoidea"
"623","HS-30","White Beggarticks","Asterales","Rubiaceae","Bidens","alba","Western Honey Bee","Hymenoptera","Apidae","Apis","mellifera","","","","Highlands Scrub","January",2026,"Apis mellifera","Bidens alba","Bidens alba | Apis mellifera","Sand Pine Scrub","Scrub","Low human modification","","Apoidea"
"624","HS-30","White Beggarticks","Asterales","Rubiaceae","Bidens","alba","Mallow Scrub-Hairstreak","Lepidoptera","Lycaenidae","Strymon","istapa","","","","Highlands Scrub","January",2026,"Strymon istapa","Bidens alba","Bidens alba | Strymon istapa","Sand Pine Scrub","Scrub","Low human modification",NA,NA
"625","CB-42","Shrubby False Buttonweed","Gentianales","Rubiaceae","Spermacoce","verticillata","Coffee-loving Pyrausta Moth","Lepidoptera","Crambidae","Pyrausta","tyralis","","","","CB Smith","February",2026,"Pyrausta tyralis","Spermacoce verticillata","Spermacoce verticillata | Pyrausta tyralis","Open Grassy","Open Human Disturbed","High human modification",NA,NA
"626","VV-43","Diacrodon compressus","Gentianales","Rubiaceae","Diacrodon","compressus","Western Honey Bee","Hymenoptera","Apidae","Apis","mellifera","","","","Vista View","February",2026,"Apis mellifera","Diacrodon compressus","Diacrodon compressus | Apis mellifera","Open Grassy","Open Human Disturbed","High human modification","","Apoidea"
"627","VV-44","Shrubby False Buttonweed","Gentianales","Rubiaceae","Spermacoce","verticillata","Western Honey Bee","Hymenoptera","Apidae","Apis","mellifera","","","","Vista View","February",2026,"Apis mellifera","Spermacoce verticillata","Spermacoce verticillata | Apis mellifera","Open Grassy","Open Human Disturbed","High human modification","","Apoidea"
"628","VV-44","White Beggarticks","Asterales","Rubiaceae","Bidens","alba","Western Honey Bee","Hymenoptera","Apidae","Apis","mellifera","","","","Vista View","February",2026,"Apis mellifera","Bidens alba","Bidens alba | Apis mellifera","Open Grassy","Open Human Disturbed","High human modification","","Apoidea"
"629","QW-46","White Beggarticks","Asterales","Rubiaceae","Bidens","alba","Western Honey Bee","Hymenoptera","Apidae","Apis","mellifera","","","","Quiet Waters","February",2026,"Apis mellifera","Bidens alba","Bidens alba | Apis mellifera","Open Grassy","Open Human Disturbed","High human modification","","Apoidea"
"630","QW-46","Shrubby False Buttonweed","Gentianales","Rubiaceae","Spermacoce","verticillata","Barred Yellow","Lepidoptera","Pieridae","Eurema","daira","","","","Quiet Waters","February",2026,"Eurema daira","Spermacoce verticillata","Spermacoce verticillata | Eurema daira","Open Grassy","Open Human Disturbed","High human modification",NA,NA
"631","QW-46","Diacrodon compressus","Gentianales","Rubiaceae","Diacrodon","compressus","Western Honey Bee","Hymenoptera","Apidae","Apis","mellifera","","","","Quiet Waters","February",2026,"Apis mellifera","Diacrodon compressus","Diacrodon compressus | Apis mellifera","Open Grassy","Open Human Disturbed","High human modification","","Apoidea"
"632","QW-46","Shrubby False Buttonweed","Gentianales","Rubiaceae","Spermacoce","verticillata","Western Honey Bee","Hymenoptera","Apidae","Apis","mellifera","","","","Quiet Waters","February",2026,"Apis mellifera","Spermacoce verticillata","Spermacoce verticillata | Apis mellifera","Open Grassy","Open Human Disturbed","High human modification","","Apoidea"
"633","QW-46","White Beggarticks","Asterales","Rubiaceae","Bidens","alba","Mallow Scrub-Hairstreak","Lepidoptera","Lycaenidae","Strymon","istapa","","","","Quiet Waters","February",2026,"Strymon istapa","Bidens alba","Bidens alba | Strymon istapa","Open Grassy","Open Human Disturbed","High human modification",NA,NA
